t,u(t),y(t)
300.00,0.032535,0.059559
301.00,0.873331,-0.050807
302.00,-1.419658,-0.449248
303.00,-0.616221,0.685945
304.00,3.227888,0.194797
305.00,-1.240083,-1.479321
306.00,-1.237512,0.785425
307.00,-2.012666,0.439008
308.00,0.636184,0.774489
309.00,-0.196486,-0.362678
310.00,-1.820448,0.197762
311.00,2.283792,0.830065
312.00,-0.130327,-1.165221
313.00,-0.591631,0.211311
314.00,0.396306,0.263848
315.00,1.084504,-0.255319
316.00,0.858591,-0.460113
317.00,-0.339734,-0.299446
318.00,0.319881,0.178328
319.00,0.471319,-0.205819
320.00,-0.339717,-0.197171
321.00,0.564426,0.185864
322.00,-2.445391,-0.276800
323.00,-2.883070,1.135294
324.00,-0.551032,1.144237
325.00,-0.064197,0.098187
326.00,0.465260,0.081493
327.00,-0.627271,-0.147138
328.00,-1.127035,0.307591
329.00,-0.856704,0.446079
330.00,0.656179,0.310678
331.00,-0.770169,-0.308817
332.00,0.667437,0.420104
333.00,0.106348,-0.344685
334.00,-0.292098,-0.020043
335.00,0.375592,0.133181
336.00,-0.395787,-0.195032
337.00,0.426712,0.200946
338.00,-0.234704,-0.210148
339.00,0.002723,0.135808
340.00,0.509118,-0.021366
341.00,0.131103,-0.236668
342.00,-0.140948,-0.022867
343.00,0.050378,0.069448
344.00,-0.264980,-0.042834
345.00,-0.526674,0.115908
346.00,0.844887,0.223413
347.00,0.048337,-0.397131
348.00,-0.260280,0.044811
349.00,-1.854724,0.109800
350.00,0.069919,0.789710
351.00,1.139203,-0.141166
352.00,1.599733,-0.458909
353.00,1.558726,-0.617100
354.00,0.812070,-0.630917
355.00,0.096808,-0.327987
356.00,-1.045427,-0.046439
357.00,-0.640070,0.441541
358.00,-1.162598,0.210946
359.00,0.057616,0.503095
360.00,0.189252,-0.063472
361.00,-1.101759,-0.052427
362.00,0.082751,0.518401
363.00,-1.487538,-0.106803
364.00,0.068531,0.680444
365.00,0.594483,-0.104074
366.00,0.263699,-0.237793
367.00,-1.203134,-0.051281
368.00,1.503650,0.548937
369.00,0.387922,-0.774005
370.00,-1.113421,-0.070520
371.00,0.390431,0.523501
372.00,1.729244,-0.281293
373.00,0.212319,-0.747811
374.00,0.020365,0.033845
375.00,-1.488230,-0.026245
376.00,-0.599044,0.626261
377.00,-0.873396,0.178620
378.00,-1.328265,0.390603
379.00,0.719133,0.586235
380.00,0.827431,-0.385856
381.00,2.511351,-0.298906
382.00,0.828083,-1.067400
383.00,-0.745216,-0.255314
384.00,1.052776,0.325247
385.00,-0.283160,-0.576108
386.00,0.500749,0.192901
387.00,1.044777,-0.221265
388.00,-0.545874,-0.443776
389.00,-1.525791,0.302887
390.00,1.032032,0.624411
391.00,-0.275684,-0.559953
392.00,0.944252,0.237496
393.00,1.316076,-0.416128
394.00,0.226491,-0.555797
395.00,-0.690473,-0.044990
396.00,-0.996658,0.285988
397.00,0.345495,0.385126
398.00,0.401945,-0.201291
399.00,0.048782,-0.120961
400.00,1.584813,0.012618
401.00,1.350177,-0.729927
402.00,-0.930822,-0.529779
403.00,-0.158725,0.472872
404.00,1.280527,-0.022371
405.00,0.862943,-0.596442
406.00,-1.031933,-0.288667
407.00,0.098130,0.502116
408.00,-0.049974,-0.147849
409.00,-0.258968,0.022987
410.00,-1.776876,0.140752
411.00,-0.488480,0.780257
412.00,0.009269,0.109680
413.00,-1.265980,-0.006158
414.00,-1.109144,0.613913
415.00,-1.261006,0.431128
416.00,-0.977045,0.496624
417.00,-0.131467,0.393345
418.00,-0.530886,0.037731
419.00,-0.727155,0.266429
420.00,0.166000,0.303994
421.00,2.199830,-0.112557
422.00,-1.841363,-0.953049
423.00,-1.126493,0.966577
424.00,-0.064889,0.353298
425.00,0.519437,-0.058436
426.00,-0.643806,-0.184000
427.00,-1.230115,0.357619
428.00,-0.561036,0.496758
429.00,0.714720,0.165422
430.00,-0.731380,-0.329831
431.00,0.733336,0.409117
432.00,-1.880767,-0.375647
433.00,0.981796,0.866399
434.00,0.340254,-0.561176
435.00,-1.573867,-0.074070
436.00,-1.402344,0.753240
437.00,-1.068144,0.516970
438.00,1.548042,0.399535
439.00,1.689375,-0.708244
440.00,-0.318667,-0.615912
441.00,0.982144,0.240820
442.00,0.063885,-0.531991
443.00,-0.190041,-0.010246
444.00,-0.297492,0.085336
445.00,0.381714,0.106671
446.00,0.812219,-0.197351
447.00,2.437388,-0.328268
448.00,-0.432896,-1.040925
449.00,-3.224758,0.322890
450.00,-0.790471,1.366877
451.00,2.039839,0.122205
452.00,-0.446343,-0.895954
453.00,1.003133,0.416953
454.00,1.191498,-0.491769
455.00,0.281046,-0.529072
456.00,0.555221,-0.070429
457.00,1.446536,-0.257661
458.00,-1.158612,-0.640224
459.00,-0.692522,0.589995
460.00,-1.267274,0.208908
461.00,0.138308,0.522277
462.00,1.279768,-0.094076
463.00,0.347096,-0.530902
464.00,1.139420,-0.065200
465.00,0.685264,-0.512818
466.00,0.224028,-0.275210
467.00,-0.681284,-0.087855
468.00,-1.532587,0.296610
469.00,0.151805,0.636382
470.00,-1.260526,-0.148951
471.00,0.364449,0.612678
472.00,3.204167,-0.214337
473.00,-0.371163,-1.408794
474.00,-2.229382,0.364630
475.00,0.253342,0.918296
476.00,0.506083,-0.300321
477.00,-0.016405,-0.171503
478.00,-0.506853,0.085617
479.00,0.407808,0.200658
480.00,2.736187,-0.246116
481.00,-0.945825,-1.187740
482.00,1.147630,0.606466
483.00,1.118620,-0.627140
484.00,0.584745,-0.477715
485.00,0.731985,-0.196595
486.00,-0.063025,-0.322199
487.00,0.349594,0.037506
488.00,-2.009422,-0.181518
489.00,-0.639348,0.911168
490.00,-0.660608,0.161940
491.00,-0.910846,0.290790
492.00,0.152144,0.415905
493.00,-0.322235,-0.102259
494.00,-1.240861,0.152479
495.00,-0.847836,0.535739
