t,u(t),y(t)
568.00,2.462022,-0.518253
569.00,-0.702518,0.957749
570.00,1.469194,0.923767
571.00,0.551687,-0.834943
572.00,-0.917578,0.757515
573.00,-1.487763,0.004325
574.00,-0.161229,-0.589098
575.00,0.755779,-0.576113
576.00,-0.631781,0.221350
577.00,-0.167263,0.448608
578.00,2.065845,-0.425880
579.00,-0.609559,0.014772
580.00,-0.696000,1.045934
581.00,-0.638276,-0.666576
582.00,1.076416,-0.287241
583.00,-1.444218,-0.176350
584.00,-0.902028,0.662119
585.00,0.280093,-0.877189
586.00,0.731752,-0.203051
587.00,0.269911,0.342587
588.00,-0.055816,0.333267
589.00,1.030985,-0.012031
590.00,1.082126,-0.097886
591.00,-1.401626,0.496203
592.00,0.241385,0.333966
593.00,-1.181249,-0.904955
594.00,-0.979870,0.333943
595.00,0.609237,-0.582265
596.00,-0.967417,-0.258497
597.00,0.105581,0.511417
598.00,0.392641,-0.544649
599.00,1.035967,0.216215
600.00,0.989369,0.194277
601.00,2.186655,0.422610
602.00,0.537448,0.270359
603.00,0.957005,0.846712
604.00,-0.917319,-0.176695
605.00,0.412863,0.293290
606.00,-0.624134,-0.648661
607.00,-0.001814,0.337006
608.00,-1.587953,-0.353771
609.00,1.338375,0.106111
610.00,0.335382,-0.750224
611.00,0.340570,0.942847
612.00,1.661629,-0.037395
613.00,-1.236963,0.068419
614.00,1.591911,0.724215
615.00,-1.282089,-0.912592
616.00,-0.407855,0.951633
617.00,-0.627427,-0.877713
618.00,0.238112,-0.002420
619.00,2.443827,-0.196389
620.00,0.522282,0.246119
621.00,-0.050228,1.159631
622.00,0.168033,-0.202826
623.00,0.275897,-0.195145
624.00,-0.890729,0.063892
625.00,-0.078310,0.097369
626.00,0.363659,-0.489770
627.00,-0.604853,0.118817
628.00,1.140055,0.212872
629.00,0.397728,-0.359571
630.00,2.198150,0.654107
631.00,-0.768844,-0.002317
632.00,0.418905,0.955857
633.00,-1.031795,-0.794272
634.00,1.432209,0.277265
635.00,-1.076143,-0.564101
636.00,0.468670,0.872023
637.00,-0.260884,-0.753638
638.00,-1.643373,0.383512
639.00,-0.168498,-0.185821
640.00,-0.074376,-0.761393
641.00,0.662922,0.229591
642.00,1.264759,0.045682
643.00,-2.209181,0.349807
644.00,1.315858,0.493654
645.00,2.487026,-1.315955
646.00,-0.037527,1.003047
647.00,1.338073,1.016220
648.00,0.689789,-0.501675
649.00,0.907534,0.574150
650.00,0.042177,0.074622
651.00,0.736454,0.270012
652.00,0.943343,-0.172069
653.00,-0.643790,0.321662
654.00,-0.488472,0.310708
655.00,1.837989,-0.508525
656.00,-0.178795,-0.159892
657.00,0.730541,0.994308
