t,u(t),y(t)
380.00,1.531972,0.463759
381.00,-0.184069,0.546825
382.00,-0.646619,-0.309299
383.00,0.938841,-0.268484
384.00,-0.297821,0.551520
385.00,0.289872,-0.313413
386.00,0.411214,0.208078
387.00,1.667382,0.136609
388.00,-0.331713,0.715896
389.00,2.178315,-0.398230
390.00,-1.435829,1.128275
391.00,-0.299536,-1.048063
392.00,0.894025,0.107072
393.00,-1.880791,0.424015
394.00,0.364321,-1.024725
395.00,0.389169,0.503786
396.00,0.839421,0.088410
397.00,0.753294,0.368182
398.00,0.129909,0.251480
399.00,-0.106102,-0.035716
400.00,0.809295,-0.033456
401.00,-0.446936,0.407710
402.00,-1.353353,-0.325993
403.00,0.740555,-0.569975
404.00,-1.197639,0.571739
405.00,0.471009,-0.747903
406.00,1.066437,0.430206
407.00,1.904945,0.422988
408.00,0.558375,0.766111
409.00,-1.583499,-0.015132
410.00,-1.412657,-0.789266
411.00,0.407642,-0.436324
412.00,1.324277,0.404044
413.00,-0.558609,0.519897
414.00,0.706839,-0.445239
415.00,0.185247,0.472490
416.00,-0.629109,-0.060535
417.00,-0.267462,-0.317739
418.00,0.425810,-0.010351
419.00,-1.711547,0.240335
420.00,-1.504609,-0.876692
421.00,-0.352639,-0.425421
422.00,0.212920,0.021650
423.00,-1.485795,0.125996
424.00,1.294924,-0.742335
425.00,-0.189257,0.855291
426.00,0.793465,-0.311373
427.00,-1.954072,0.448118
428.00,0.774821,-1.074948
429.00,0.538150,0.700467
430.00,-0.288135,0.106909
431.00,-0.827044,-0.229076
432.00,1.759682,-0.368415
433.00,0.485292,0.975284
434.00,1.398145,-0.065547
435.00,-0.427450,0.645849
436.00,1.944613,-0.419065
437.00,0.994498,1.004754
438.00,1.599846,0.164528
439.00,0.071773,0.636997
440.00,0.321053,-0.204269
441.00,-0.276467,0.169910
442.00,-1.455151,-0.193769
443.00,0.666999,-0.628655
444.00,-1.390322,0.534905
445.00,-0.689957,-0.805214
446.00,-0.962664,-0.094742
447.00,-0.569689,-0.400241
448.00,-0.300325,-0.128100
449.00,-0.434753,-0.080508
450.00,-0.233664,-0.169535
451.00,0.603536,-0.035419
452.00,-1.653601,0.323717
453.00,0.603021,-0.885104
454.00,0.410331,0.547358
455.00,1.438851,0.072081
456.00,1.318661,0.655267
457.00,-0.202256,0.421143
458.00,0.256558,-0.285498
459.00,0.254624,0.184411
460.00,-1.557038,0.064106
461.00,-0.949329,-0.780988
462.00,-1.121576,-0.190937
463.00,1.987551,-0.425345
464.00,-0.489230,1.119751
465.00,1.158206,-0.568668
466.00,-0.369344,0.661765
467.00,1.213330,-0.368863
468.00,-0.204899,0.656067
469.00,1.709451,-0.297289
470.00,0.447625,0.861724
471.00,-1.659742,-0.040252
472.00,-0.200650,-0.836487
